bassetId|title|where|onlineID
7374|Hawkstone: A Tale of and for England in 184-|ht|uiuo.ark+=13960=t3qv4577v
7375|Mignonette: A Sketch|gb|g68BAAAAQAAJ
7376|The Broken Font: A Story of the Civil War|gb|49gDAAAAQAAJ
7376|The Broken Font: A Story of the Civil War|ht|uiuo.ark+=13960=t23b6pc44
7380|Count Arensberg: or, The Days of Martin Luther|gb|uscBAAAAQAAJ
7381|Paynell: or, The Disappointed Man|ht|njp.32101064717679
7384|The Pearl of Orr's Island: A Story of the Coast of Maine|pg|31522
7384|The Pearl of Orr's Island: A Story of the Coast of Maine|ht|nyp.33433076063282
7385|Dred: A Tale of the Great Dismal Swamp|ht|mdp.39015004956226
7391|Tales of the Camp and Cabinet|ia|talesofcampcabin01tuck
7391|Tales of the Camp and Cabinet|ht|uiuo.ark+=13960=t8v98v51z
7392|The Twins: A Domestic Novel|pg|16574
7392|The Twins: A Domestic Novel|ht|nyp.33433075765010
7393|Stephan Langton|ia|stephanlangton02tupp
7393|Stephan Langton|ht|uiuo.ark+=13960=t6qz2wp7g
7403|Mr. Rutherford's Children|ht|mdp.39015029837807
7404|Queechy|pg|8874
7404|Queechy|ht|njp.32101068605599
7407|Nelly Armstrong: A Story of the Day|gb|6NIBAAAAQAAJ
7409|Friends of Bohemia: or, Phases of London Life|ht|nyp.33433067304034
7411|For and Against: or, Queen Margaret's Badge. A Domestic Chronicle of the Fifteenth Century|gb|cLYBAAAAQAAJ
7411|For and Against: or, Queen Margaret's Badge. A Domestic Chronicle of the Fifteenth Century|ia|foragainstorquee01wilb
7411|For and Against: or, Queen Margaret's Badge. A Domestic Chronicle of the Fifteenth Century|ht|uiuo.ark+=13960=t08w4306w
7412|Violets and Jonquils: A Tale|gb|HK4BAAAAQAAJ
7413|Chillon: or, Protestants of the Sixteenth Century. An Historical Tale|ht|hvd.32044086801917
7415|Frank Merryweather: A Novel|gb|TSsCAAAAQAAJ
7420|Altiora Peto|ia|altiorapeto02olip
7420|Altiora Peto|ht|coo.31924064987468
7423|Roy's Wife: A Novel|ia|royswifenovel02whyt
7423|Roy's Wife: A Novel|ht|nnc1.1002334569
7424|Christina North|ia|christinanorth02towl
7425|Debit and Credit|ht|mdp.39015051392630
7426|A Perilous Secret|ia|periloussecret01read
7426|A Perilous Secret|pg|12470
7426|A Perilous Secret|ht|inu.32000001682576
7427|Sir Charles Danvers|ia|sircharlesdanver02chol
7427|Sir Charles Danvers|ht|njp.32101040128496
7428|Margaret Byng: A Novel|ht|nyp.33433075766745
7430|The Star-Chamber: An Historical Romance|pg|12396
7430|The Star-Chamber: An Historical Romance|ht|nyp.33433074919410
7431|Heartsease: or, The Brother's Wife|ht|mdp.39015059378383
7432|Allerton and Dreux: or, The War of Opinion|ht|njp.32101067646974
7434|A Marriage in High Life|ia|marriageinhighli02sco
7434|A Marriage in High Life|ht|uc1.b3327361
7435|The Master of the Mine|ht|uc1.b248541
7441|The Trials of Life|ia|trialsoflife02grey
7441|The Trials of Life|ht|nyp.33433074859640
7442|The Way of the World|ia|wayofworld02grey
7442|The Way of the World|ht|njp.32101066122498
7444|Salathiel: A Story of the Past, the Present, and the Future|ht|inu.32000002896829
7445|Anne Grey: A Novel|ht|uc1.b3321295
7446|Wuthering Heights: A Novel|pg|768
7446|Wuthering Heights: A Novel|ht|nyp.33433074931118
7447|Agnes Grey: A Novel|pg|767
7447|Agnes Grey: A Novel|ht|pst.000001507638
7448|The Warden|pg|26287
7448|The Warden|ht|njp.32101007368978
7451|Frost and Thaw: A Story with a Moral|ia|frostthawstorywi01boyc
7451|Frost and Thaw: A Story with a Moral|ht|uiuo.ark+=13960=t0ht2ws6f
7452|Wild Wood: A Novel|gb|rsMBAAAAQAAJ
7452|Wild Wood: A Novel|ia|wildwoodnovel01dick
7452|Wild Wood: A Novel|ht|uiuo.ark+=13960=t3vt20t24
7453|Grey of Greybury: A Novel|gb|uw0GAAAAQAAJ
7454|A Losing Hazard|gb|jv4BAAAAQAAJ
7455|A Modern Minister|gb|OAUCAAAAQAAJ
7455|A Modern Minister|ia|modernminister02durr
7455|A Modern Minister|ht|uiuo.ark+=13960=t12n5tf8r
7456|The Hawkshawes: A Novel|ht|uc1.b119781
7457|Colston: A Novel|gb|pdsBAAAAQAAJ
7458|The Posthumous Papers of the Pickwick Club|gb|8FJMAAAAcAAJ
7458|The Posthumous Papers of the Pickwick Club|ht|hvd.32044090305772
7459|The Life and Adventures of Nicholas Nickleby|gb|NdYNAAAAQAAJ
7459|The Life and Adventures of Nicholas Nickleby|ht|nyp.33433074954193
7460|The Old Curiosity Shop: A Tale|gb|2dUNAAAAQAAJ
7460|The Old Curiosity Shop: A Tale|pg|700
7460|The Old Curiosity Shop: A Tale|ht|uc2.ark+=13960=t0zp3z764
7461|Barnaby Rudge: A Tale of the Riots of 'Eighty|gb|rmgOAAAAQAAJ
7461|Barnaby Rudge: A Tale of the Riots of 'Eighty|ia|barnabyrudgetale02dick
7461|Barnaby Rudge: A Tale of the Riots of 'Eighty|pg|917
7461|Barnaby Rudge: A Tale of the Riots of 'Eighty|ht|uc1.b4103232
7462|The Life and Adventures of Martin Chuzzlewit|gb|M9UNAAAAQAAJ
7462|The Life and Adventures of Martin Chuzzlewit|ht|hvd.hn645j
7463|A Christmas Carol in Prose: Being a Ghost Story of Christmas|ht|uva.x000363171
7464|The Chimes: A Goblin Story of Some Bells|gb|_lcJAAAAQAAJ
7464|The Chimes: A Goblin Story of Some Bells|ht|loc.ark+=13960=t82j70b5p
7465|The Cricket on the Hearth: A Fairy Tale of Home|gb|SsoNAAAAQAAJ
7465|The Cricket on the Hearth: A Fairy Tale of Home|pg|20795
7465|The Cricket on the Hearth: A Fairy Tale of Home|ht|uc2.ark+=13960=t1hh6fx0n
7466|The Battle of Life: A Love Story|gb|mSkEAAAAQAAJ
7466|The Battle of Life: A Love Story|pg|40723
7466|The Battle of Life: A Love Story|ht|mdp.39015063512019
7467|Dombey and Son|pg|821
7467|Dombey and Son|ht|nyp.33433074954730
7468|The Haunted Man and the Ghost's Bargain: A Fancy for Christmas Time|gb|riMEAAAAQAAJ
7468|The Haunted Man and the Ghost's Bargain: A Fancy for Christmas Time|pg|644
7468|The Haunted Man and the Ghost's Bargain: A Fancy for Christmas Time|ht|njp.32101007807025
7469|David Copperfield|gb|nmIVAAAAQAAJ
7469|David Copperfield|pg|766
7469|David Copperfield|ht|pst.000030491403
7470|Bleak House|gb|KlsJAAAAQAAJ
7470|Bleak House|ia|bleakhouse01dick
7470|Bleak House|pg|1023
7470|Bleak House|ht|uiuo.ark+=13960=t19k51v83
7471|Hard Times: For These Times|gb|03RFjIVjBoMC
7471|Hard Times: For These Times|pg|786
7471|Hard Times: For These Times|ht|uc1.b5300641
7472|Little Dorrit|pg|963
7472|Little Dorrit|ht|nyp.33433074954144
7473|A Tale of Two Cities|pg|7869
7473|A Tale of Two Cities|ht|mdp.49015002596832
7474|The Mystery of Edwin Drood|gb|CTMrAAAAYAAJ
7474|The Mystery of Edwin Drood|pg|564
7474|The Mystery of Edwin Drood|ht|uc1.b4102394
7475|Silas Marner: The Weaver of Raveloe|pg|24823
7475|Silas Marner: The Weaver of Raveloe|ht|uva.x004286486
7476|Cranford|pg|394
7476|Cranford|ht|mdp.39015058682413
7478|Alton Locke, Tailor and Poet: An Autobiography|ia|altonlocketailor01kin
7478|Alton Locke, Tailor and Poet: An Autobiography|pg|8374
7478|Alton Locke, Tailor and Poet: An Autobiography|ht|nyp.33433074876834
7479|Yeast: A Problem|pg|10364
7479|Yeast: A Problem|ht|mdp.39015065540075
7480|The Mighty Atom|gb|m1EZAAAAYAAJ
7480|The Mighty Atom|vw|VAB7104
7480|The Mighty Atom|ht|njp.32101066458223
7481|Cameos: Short Stories|gb|CM02bIEyL2EC
7481|Cameos: Short Stories|ht|mdp.39015038768191
7482|The Murder of Delicia|gb|EI9AAAAAIAAJ
7482|The Murder of Delicia|pg|53097
7482|The Murder of Delicia|ht|mdp.39015011887588
7483|Jane: A Social Incident|ht|uc2.ark+=13960=t5r788w3v
7484|The Sorrows of Satan: or, The Strange Experiences of Geoffrey Tempest, Millionaire. A Romance|ht|mdp.39015013738334
7485|Ziska: The Problem of a Wicked Soul|gb|949AAAAAIAAJ
7485|Ziska: The Problem of a Wicked Soul|pg|5079
7485|Ziska: The Problem of a Wicked Soul|ht|mdp.39015035485609
7486|Boy: A Sketch|gb|DD5LAAAAIAAJ
7486|Boy: A Sketch|ht|coo.31924013466903
7487|The Master-Christian|pg|4285
7487|The Master-Christian|ht|coo.31924013467000
7489|My Flirtations|vw|VAB7114
7489|My Flirtations|ht|uc2.ark+=13960=t4th8ds4r
7490|The Story of a Modern Woman|vw|VAB7169
7490|The Story of a Modern Woman|ht|mdp.39015018398431
7492|Ideala: A Study from Life|pg|6855
7492|Ideala: A Study from Life|ht|uc2.ark+=13960=t0dv1ds4q
7494|Singularly Deluded|ht|nyp.33433074865910
7495|The Beth Book: A Study from the Life of Elizabeth Caldwell Maclure, Woman of Genius|ht|mdp.39015007001368
7496|Our Manifold Nature|ht|coo.31924013620020
7497|Babs the Impossible|ht|coo.31924013619972
7498|Under the Greenwood Tree: A Rural Painting of the Dutch School|ia|undergreenwoodtr01hard
7498|Under the Greenwood Tree: A Rural Painting of the Dutch School|pg|9437
7498|Under the Greenwood Tree: A Rural Painting of the Dutch School|ht|uc1.b3626217
7499|Jude the Obscure|pg|153
7499|Jude the Obscure|ht|mdp.39015013406494
7500|A Group of Noble Dames|pg|3049
7500|A Group of Noble Dames|ht|uva.x000336288
7501|The Well-Beloved: A Sketch of a Temperment|pg|3326
7501|The Well-Beloved: A Sketch of a Temperment|ht|mdp.39015005277879
7502|Life's Little Ironies: A Set of Tales with Some Colloquial Sketches Titled A Few Crusted Characters|ht|mdp.39015013250512
7505|The Beautiful Soul|ht|nyp.33433074880125
7508|The Strange Transfiguration of Hannah Stubbs|gb|BuIMAQAAMAAJ
7508|The Strange Transfiguration of Hannah Stubbs|ht|inu.30000055885192
7509|A Passing Madness|ht|coo.31924013496983
7516|A Rational Marriage|ht|nyp.33433074880190
7519|Lesbia: A Study in One Volume|gb|lqcOAAAAIAAJ
7519|Lesbia: A Study in One Volume|ht|mdp.39015010776279
7521|King Solomon's Mines|pg|21438
7521|King Solomon's Mines|ht|coo.31924013476480
7522|She: A History of Adventure|pg|3155
7522|She: A History of Adventure|ht|njp.32101068152931
7523|Jess|pg|38493
7523|Jess|ht|mdp.39015035521593
7524|Allan Quatermain: Being an Account of his Further Adventures|pg|21440
7524|Allan Quatermain: Being an Account of his Further Adventures|ht|pst.000006675196
7525|Maiwa's Revenge: or, The War of the Little Hand|ht|nyp.33433074850276
7526|Mr. Meeson's Will|pg|11913
7526|Mr. Meeson's Will|ht|njp.32101067633899
7527|Cleopatra: Being an Account of the Fall and Vengeance of Harmachis, the Royal Egyptian|pg|2769
7528|Allan's Wife and Other Tales|ht|mdp.39015031242194
7529|Beatrice: A Novel|pg|24830
7529|Beatrice: A Novel|ht|njp.32101067633915
7530|The World's Desire|pg|2763
7530|The World's Desire|ht|inu.32000000663387
7531|Eric Brighteyes|pg|2721
7531|Eric Brighteyes|ht|mdp.39015059791767
7532|Nada the Lily|pg|1207
7532|Nada the Lily|ht|mdp.39015020935147
7533|Montezuma's Daughter|pg|1848
7533|Montezuma's Daughter|ht|uc1.b162550
7534|The People of the Mist|pg|6769
7534|The People of the Mist|ht|uc1.b162551
7535|Joan Haste|ht|nyp.33433074849393
7536|Heart of the World|pg|22454
7536|Heart of the World|ht|inu.32000000663239
7537|The Wizard|pg|2893
7537|The Wizard|ht|uc1.b249229
7540|Black Heart and White Heart, and Other Stories|ht|nyp.33433074850383
7541|Lysbeth: A Tale of the Dutch|ht|coo.31924064975802
7553|A Study in Scarlet|pg|244
7553|A Study in Scarlet|ht|nyp.33433044068959
7554|The Mystery of Cloomber|pg|7964
7554|The Mystery of Cloomber|ht|uc2.ark+=13960=t39020s4d
7555|Micah Clarke: His Statement as Made to his Three Grand-children|ht|njp.32101068151321
7557|The Captain of the Polestar and Other Tales|pg|294
7558|The Firm of Girdlestone: A Romance of the Unromantic|pg|13152
7558|The Firm of Girdlestone: A Romance of the Unromantic|ht|mdp.39015063512589
7559|The Sign of Four|ht|uc1.b3578478
7560|The Doings of Raffles Haw|pg|8394
7561|The Adventures of Sherlock Holmes|pg|1661
7562|The Great Shadow and Beyond the City|ht|mdp.39015011907246
7563|The Memoirs of Sherlock Holmes|pg|834
7563|The Memoirs of Sherlock Holmes|ht|coo.31924098822277
7565|Round the Red Lamp: Being Facts and Fancies of Medical Life|pg|423
7565|Round the Red Lamp: Being Facts and Fancies of Medical Life|ht|njp.32101013265762
7566|The Parasite|pg|21587
7566|The Parasite|ht|inu.32000006175071
7567|The Stark Munro Letters|ht|inu.32000013179256
7568|The Exploits of Brigadier Gerard|pg|11247
7568|The Exploits of Brigadier Gerard|ht|mdp.39015024473517
7569|Rodney Stone|pg|36050
7569|Rodney Stone|ht|mdp.39015063957164
7570|Uncle Bernac: A Memory of the Empire|pg|10581
7570|Uncle Bernac: A Memory of the Empire|ht|mdp.39015033602817
7571|The Tragedy of the Korosko|pg|12555
7571|The Tragedy of the Korosko|ht|uc1.b3578479
7573|The Green Flag and Other Stories of War and Sport|pg|10446
7573|The Green Flag and Other Stories of War and Sport|ht|mdp.39015063933579
7574|The Hound of the Baskervilles: Another Adventure of Sherlock Holmes|pg|21520
7574|The Hound of the Baskervilles: Another Adventure of Sherlock Holmes|ht|mdp.39015062324325
7575|The Trail of the Serpent: or, Three Times Dead|ht|uc2.ark+=13960=t9x064z1m
7578|The Captain of the Vulture|ht|uc2.ark+=13960=t6vx0d821
7582|London Pride: or, When the World was Younger|ht|uc1.b4103136
7584|In High Places|ht|uc1.b3327207
7585|Rough Justice|ht|coo.31924013523166
7587|The Infidel: A Story of the Great Revival|pg|50676
7587|The Infidel: A Story of the Great Revival|ht|coo.31924013522960
7589|The Vicar of Bullhampton|pg|26541
7589|The Vicar of Bullhampton|ht|mdp.39015005712156
7590|Sir Harry Hotspur of Humblethwaite|pg|27712
7590|Sir Harry Hotspur of Humblethwaite|ht|loc.ark+=13960=t14m9q051
7592|Harry Heathcote of Gangoil|pg|5642
7592|Harry Heathcote of Gangoil|ht|njp.32101067179034
7593|Tales of All Countries|pg|55147
7593|Tales of All Countries|ht|uc1.b4105552
7594|Tales of All Countries: Second Series|pg|55147
7594|Tales of All Countries: Second Series|ht|uc1.b4105552
7595|Lotta Schmidt and Other Stories|pg|54424
7596|An Editor's Tales|ht|inu.32000013013364
7597|Why Frau Frohmann Raised Her Prices and Other Stories|pg|55212
7598|Chollerton: A Tale of Our Own Times|gb|pReOU7NHjZ8C
7599|Dreams|gb|yVMhbQP3aX4
7599|Dreams|vw|VAB7054
7599|Dreams|pg|1439
7599|Dreams|ht|uc1.31158003281192
7600|Dream Life and Real Life: A Little African Story|vw|VAB7053
7600|Dream Life and Real Life: A Little African Story|pg|1458
7600|Dream Life and Real Life: A Little African Story|ht|uc2.ark+=13960=t7hq3w36r
7601|Trooper Peter Halket of Mashonaland|gb|65Fo2ev06qUC
7601|Trooper Peter Halket of Mashonaland|vw|VAB7178
7601|Trooper Peter Halket of Mashonaland|pg|1431
7601|Trooper Peter Halket of Mashonaland|ht|mdp.39015002304726
7602|Paul Ferroll: A Tale|gb|hTEWAQAAMAAJ
7602|Paul Ferroll: A Tale|vw|VAB7064
7602|Paul Ferroll: A Tale|ht|wu.89099774317
7603|Year After Year: A Tale|vw|VAB7201
7604|Why Paul Ferroll Killed His Wife|gb|zzEWAQAAMAAJ
7604|Why Paul Ferroll Killed His Wife|vw|VAB7194
7604|Why Paul Ferroll Killed His Wife|ht|wu.89099774333
7605|The Guilty River|pg|3634
7605|The Guilty River|ht|njp.32101013527393
7607|A Rogue's Life: From His Birth to His Marriage|pg|1588
7607|A Rogue's Life: From His Birth to His Marriage|ht|njp.32101039900962
7610|"One of Three": A Fragment|ht|njp.32101068168945
7623|Denzil Quarrier: A Novel|pg|4303
7623|Denzil Quarrier: A Novel|ht|mdp.39015000606056
7624|Eve's Ransom|pg|4297
7624|Eve's Ransom|ht|mdp.39015047780807
7625|Sleeping Fires|ht|uc2.ark+=13960=t7br8ss1r
7626|The Paying Guest|pg|4298
7626|The Paying Guest|ht|njp.32101068598612
7627|The Whirlpool|pg|4299
7627|The Whirlpool|ht|mdp.39015000604226
7628|Human Odds and Ends: Stories and Sketches|ht|uc2.ark+=13960=t5q81cb58
7629|The Crown of Life|pg|4541
7629|The Crown of Life|ht|mdp.39015000605744
7630|Our Friend the Charlatan|pg|4304
7630|Our Friend the Charlatan|ht|mdp.39015000604580
7632|The Town Traveller|pg|4308
7632|The Town Traveller|ht|mdp.39015000604366
7637|The White Man's Foot|pg|34744
7637|The White Man's Foot|ht|inu.32000003311802
7639|The Jaws of Death|ht|uc2.ark+=13960=t2t43rc3s
7641|The Great Taboo|pg|13876
7641|The Great Taboo|ht|nyp.33433074946249
7642|Recalled to Life|pg|5832
7642|Recalled to Life|ht|nyp.33433074947692
7643|What's Bred in the Bone: £1000 Prize Novel|pg|6010
7643|What's Bred in the Bone: £1000 Prize Novel|ht|mdp.39015069130675
7644|Blood Royal: A Novel|pg|47426
7645|The Woman Who Did|pg|4396
7645|The Woman Who Did|ht|mdp.39015004288398
7646|The British Barbarians: A Hill-top Novel|pg|4340
7646|The British Barbarians: A Hill-top Novel|ht|dul1.ark+=13960=t1tf0jb9f
7647|A Splendid Sin|ht|nyp.33433074947684
7648|An African Millionaire: Episodes in the Life of the Illustrious Colonel Clay|pg|4715
7648|An African Millionaire: Episodes in the Life of the Illustrious Colonel Clay|ht|njp.32101067627412
7649|The Type-writer Girl|ht|uc1.b248039
7650|The Incidental Bishop: A Novel|ht|uc1.b248040
7651|Miss Cayley's Adventures|pg|30970
7651|Miss Cayley's Adventures|ht|uc1.b111381
7652|Linnet: A Romance|pg|48296
7652|Linnet: A Romance|ht|uc1.b248041
7654|Hilda Wade|ht|nyp.33433074946256
7655|Michael's Crag|pg|5869
7655|Michael's Crag|ht|mdp.39015027971640
7656|Strange Stories|pg|38575
7656|Strange Stories|ht|njp.32101067627362
7657|The Beckoning Hand, and Other Stories|pg|38531
7662|Disappeared from Her Home: A Novel|gb|LOEBAAAAQAAJ
7672|Caleb Field: A Tale of the Puritans|ht|nyp.33433074961859
7673|Katie Stewart: A True Story|ht|uc1.b3325662
7677|Agnes Hopetoun's Schools and Holidays: The Experiences of a Little Girl|ht|njp.32101038161715
7679|Heart and Cross|pg|53645
7681|The Two Marys|pg|52615
7684|The Ways of Life: Two Stories|ht|mdp.39015007027629
7685|Lady Car: The Sequel of a Life|ht|inu.32000004516623
7688|Sir Robert's Fortune: The Story of a Scotch Moor|pg|53744
7689|Who Was Lost and Is Found: A Novel|pg|55827
7689|Who Was Lost and Is Found: A Novel|ht|uc1.$b400519
7691|Old Mr Tredgold|pg|55155
7692|The Unjust Steward: or, The Minister's Debt|ht|mdp.39015063559424
7694|A Little Pilgrim in the Unseen|pg|15410
7694|A Little Pilgrim in the Unseen|ht|mdp.39015063559390
7697|A Widow's Tale and Other Stories|pg|43084
7701|A Dark Night's Work|pg|2522
7701|A Dark Night's Work|ht|uc1.b4105357
7702|The Moorland Cottage|pg|11371
7705|The Grey Woman and Other Tales|pg|28636
7707|Won by Waiting: A Story of Home Life in France and England|ht|uc1.b249526
7708|The Autobiography of a Slander|pg|1273
7708|The Autobiography of a Slander|ht|njp.32101067629715
7709|Derrick Vaughan, Novelist|pg|1665
7709|Derrick Vaughan, Novelist|ht|coo.31924013211986
7711|Max Hereford's Dream|ht|uc2.ark+=13960=t1sf2p00q
7712|Doreen: The Story of a Singer|ht|uc1.b249519
7714|The Autobiography of a Truth|ht|nyp.33433074936737
7715|Wayfaring Men: A Novel|ht|nyp.33433074937305
7716|Hope the Hermit: A Novel|ht|nyp.33433074936976
7717|In Spite of All: A Novel|ht|mdp.39015063543386
7719|The Hinderers: A Story of the Present Time|ht|nyp.33433074936729
7726|The Second Youth of Theodora Desanges|ht|mdp.39015011421248
7729|At Bay: A Novel|pg|49714
7732|Well Won: A Novel|ht|nyp.33433074849336
7733|What Gold Cannot Buy: A Novel|ht|nnc1.1002279215
7734|A Fight with Fate|ht|njp.32101068178076
7735|A Golden Autumn: A Novel|ht|mdp.39015063939402
7739|The Step-Mother|ht|nyp.33433074850177
7741|Through Fire to Fortune|ht|nyp.33433074850482
7742|The Yellow Fiend|ht|nyp.33433074853072
7743|A Missing Hero|ht|nyp.33433074843750
7744|Stronger than Love|ht|coo.31924013481670
7745|Kitty Costello|ht|coo.31924013481597
7748|Three Hundred a Year: A Novel|gb|0MgBAAAAQAAJ
7748|Three Hundred a Year: A Novel|ia|threehundredyear01chet
7762|The Curb of Honour|ht|coo.31924013455070
7763|A Romance of Dijon|ht|uc2.ark+=13960=t0rr1r62b
7764|The Dream-Charlotte: A Story of Echoes|ht|nyp.33433074939301
7765|A Storm-Rent Sky: Scenes of Love and Revolution|ht|coo.31924013455260
7766|The Lord of the Harvest|ht|dul1.ark+=13960=t8tb1mk9p
7767|A Suffolk Courtship|ht|coo.31924013455278
7768|Mock Beggars' Hall: A Story|ht|coo.31924013455211
7770|Tales for Christmas Eve|ht|uc1.b249657
7772|Mrs. Bligh: A Novel|ht|njp.32101067630846
7773|A Beginner|ht|uc1.b248893
7774|Scylla or Charybdis?|ht|mdp.39015063543790
7775|Dear Faustina|ht|coo.31924013441286
7776|The Game and the Candle|ht|njp.32101067630853
7777|Foes in Law|ht|uc1.b112607
7778|Lavinia|ht|uc2.ark+=13960=t6833qt4g
7779|Sir Gilbert Leigh: or, Pages from the History of an Eventful Life|ht|njp.32101065705137
7780|Falkland|ht|hvd.hwkqxv
7781|The Coming Race|pg|1951
7781|The Coming Race|ht|dul1.ark+=13960=t1fj34z1f
7794|Rookwood: A Romance|ia|rookwoodromance02ains
7794|Rookwood: A Romance|pg|23564
7794|Rookwood: A Romance|ht|nyp.33433074919337
7795|The Tower of London: A Historical Romance|pg|49850
7795|The Tower of London: A Historical Romance|ht|uc2.ark+=13960=t79s1pq9v
7796|Mervyn Clitheroe|ht|njp.32101068163391
7797|The Flitch of Bacon: or, The Custom of Dunmow|ht|nyp.33433074919477
7798|The Spendthrift: A Tale|ht|nc01.ark+=13960=t0rr2r37s
7799|Ovingdean Grange: A Tale of the South Downs|ht|nyp.33433074919352
7800|Auriol: or, The Elixir of Life|ht|uc1.b3322710
7801|The South Sea Bubble: A Tale of the Year 1720|ht|wu.89015991052
7803|Tales from the Telling-House|pg|51497
7803|Tales from the Telling-House|ht|nyp.33433074940846
7804|Dariel: A Romance of Surrey|pg|42529
7804|Dariel: A Romance of Surrey|ht|nyp.33433074940804
7805|The Woman I Loved, and the Woman Who Loved Me|ht|coo.31924013435999
7815|Esther|pg|6850
7815|Esther|ht|njp.32101066121219
7816|Aunt Diana|ht|uc2.ark+=13960=t3qv3ht1b
7817|Merle's Crusade|ht|uc1.b248569
7818|Our Bessie|pg|28651
7818|Our Bessie|ht|mdp.39015082161228
7819|Averil|pg|48228
7819|Averil|ht|nyp.33433074935010
7820|But Men Must Work|ht|mdp.39015063510989
7821|Mrs. Romney|ht|nyp.33433074942396
7823|Cousin Mona|ht|nyp.33433074942032
7824|The Mistress of Brae Farm: A Novel|ht|njp.32101063605156
7826|Other People's Lives|ht|uc2.ark+=13960=t5m906v2h
7827|Mollie's Prince|pg|40083
7827|Mollie's Prince|ht|nyp.33433074942057
7828|My Lady Frivol|ht|nyp.33433074936125
7829|Life's Trivial Round|ht|nyp.33433074942503
7830|Rue with a Difference|ht|nyp.33433074936059
7831|Herb of Grace|pg|4005
7831|Herb of Grace|ht|coo.31924013453430
7832|The Highway of Fate|ht|coo.31924013453448
7833|Tom Brown's Schooldays: By an Old Boy|pg|1480
7833|Tom Brown's Schooldays: By an Old Boy|ht|uc2.ark+=13960=t41r6t526
7834|The Scouring of the White Horse: or, The Long Vacation Ramble of a London Clerk|ht|mdp.39015022467214
7841|For the Sake of the Family|ht|nyp.33433074952593
7844|The Luck of a Lowland Laddie|ht|nyp.33433074952544
7854|A Bachelor's Bridal: A Novel|ht|nyp.33433074935283
7858|Two Cousins and a Castle|ht|nyp.33433074934724
7866|A Passing Fancy|ht|nyp.33433074934708
7868|A Loyal Lover|ht|nyp.33433074935291
7870|Transplanted: The Story of a Country Town|gb|RfABAAAAQAAJ
7871|Old Times Revived: A Novel|gb|vfMBAAAAQAAJ
7871|Old Times Revived: A Novel|ia|oldtimesrevivedn02trol
7871|Old Times Revived: A Novel|ht|uiuo.ark+=13960=t6n01sp1p
7879|The Jilt and Other Stories|ht|njp.32101068602059
7880|Singleheart and Doubleface: A Matter of Fact Romance|ht|nyp.33433075904908
7884|Jack Chaloner: or, The Fighting Forty-Third|ht|njp.32101066460138
7888|The Fourth Generation|pg|50177
7888|The Fourth Generation|ht|njp.32101067708493
7891|The Last Tenant|pg|43199
7891|The Last Tenant|ht|mdp.39015063914736
7892|Margaret Forster: A Dream within a Dream|ht|nnc1.cu58499598
7904|Joseph and His Friend: A Story of Pennsylvania|ht|uc2.ark+=13960=t2c826g7d
7915|Almayer's Folly: A Story of an Eastern River|pg|720
7915|Almayer's Folly: A Story of an Eastern River|ht|uc1.b5300430
7916|An Outcast of the Islands|pg|638
7916|An Outcast of the Islands|ht|uva.x000098171
7917|The Nigger of the 'Narcissus': A Tale of the Sea|pg|17731
7917|The Nigger of the 'Narcissus': A Tale of the Sea|ht|mdp.39015010748203
7918|Tales of Unrest|pg|1202
7918|Tales of Unrest|ht|mdp.39015025336952
7919|Lord Jim: A Tale|pg|21435
7919|Lord Jim: A Tale|ht|uva.x000098164
7920|The Inheritors: An Extravagent Story|ht|uc1.b3582839
7921|Youth: A Narrative, and Two Other Stories|pg|9361
7921|Youth: A Narrative, and Two Other Stories|ht|mdp.39015008553516
7923|Treasure Island|pg|120
7923|Treasure Island|ht|nyp.33433075793830
7924|Prince Otto: A Romance|ht|njp.32101068604196
7925|Strange Case of Dr. Jekyll and Mr. Hyde|ht|mdp.39015059642994
7926|Kidnapped: Being Memoirs of the Adventures of David Balfour in the Year 1751|pg|421
7926|Kidnapped: Being Memoirs of the Adventures of David Balfour in the Year 1751|ht|uva.x000181269
7927|The Black Arrow: A Tale of the Two Roses|pg|32954
7927|The Black Arrow: A Tale of the Two Roses|ht|mdp.39015065546130
7928|The Master of Ballantrae: A Winter's Tale|pg|864
7928|The Master of Ballantrae: A Winter's Tale|ht|wu.89006941918
7929|The Wrong Box|ht|njp.32101068604162
7930|The Wrecker|pg|1024
7930|The Wrecker|ht|nnc1.1002389673
7931|Catriona: A Sequel to Kidnapped, Being Memoirs of the Further Adventures of David Balfour|pg|589
7931|Catriona: A Sequel to Kidnapped, Being Memoirs of the Further Adventures of David Balfour|ht|mdp.39015014660255
7932|The Ebb-Tide: A Trio and Quartette|pg|1604
7932|The Ebb-Tide: A Trio and Quartette|ht|mdp.39015063960507
7933|Weir of Hermiston: An Unfinished Romance|pg|380
7933|Weir of Hermiston: An Unfinished Romance|ht|uc1.$b441028
7934|St. Ives: Being the Adventures of a French Prisoner in England|pg|322
7934|St. Ives: Being the Adventures of a French Prisoner in England|ht|uva.x000181440
7938|Tom Cringle's Log|ia|tomcringleslog01scott
7938|Tom Cringle's Log|ht|nyp.33433075742878
7950|The American|pg|177
7950|The American|ht|mdp.39015000561731
7951|Tales of Three Cities|ht|mdp.39015031241980
7952|The Bostonians: A Novel|ht|mdp.39015005137883
7953|The Lesson of the Master|pg|898
7953|The Lesson of the Master|ht|uc2.ark+=13960=fk8nc5sv52
